2015-11-14 05:35:58,"RT @zaynbaabe: 1 RT = 1 PRAYER ❤️🙏🏼

#PrayForParis 
#PrayForJapan
#PrayForBeruit
#PrayForBaghdad https://t.co/ZTlDnDi4Uc"
2015-11-14 05:35:58,RT @PinkPosi: #PrayForParis #PrayForLebanon #PrayForBeirut #PrayForJapan #PrayForMexico #PrayForMizzou #PrayForTheWorld#Pray4Earth https://…
2015-11-14 05:35:58,"RT @punkthetic: the world we live in is horrifying 

#PrayForBaghdad
#PrayForJapan
#PrayForLebanon
#PrayForMizzou
#PrayForMexico
#PrayForMa…"
2015-11-14 05:35:58,"RT @thebestofmarvel: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/t…"
2015-11-14 05:35:57,"RT @WORIDSTARHIPHOP: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:57,"RT @Friendstagram: #PrayForLebanon - Isis attack 
#Prayers4Paris - 153 dead 
#PrayForMexico - hurricane 
#PrayForJapan - earthquake
#Prayer…"
2015-11-14 05:35:57,RT @GEO7GE: Seriously can't believe this has all happened in a day. #PrayForParis #PrayforBeirut #PrayforJapan https://t.co/CYCM2eViSI
2015-11-14 05:35:57,"RT @thebestofmarvel: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/t…"
2015-11-14 05:35:57,RT @WORIDSTARHIPH0P: can't believe this all happened today... #PrayForParis #PrayforBeirut #PrayforJapan #PrayforGermany https://t.co/Adpy9…
2015-11-14 05:35:57,"RT @thereaIbanksy: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co…"
2015-11-14 05:35:56,Sending all my love to world. Keep safe everyone! #PrayForBagdad #PrayForBeirut #PrayForParis #PrayForJapan
2015-11-14 05:35:56,"RT @SriLankaTweet: Magnitude 7.0 earthquake strikes off Japan's south-western coast, triggering a small Tsunami -BBC #LKA #SriLanka #PrayFo…"
2015-11-14 05:35:56,"RT @BobOngQuotes: We can help with a prayer, we can make a difference. 🙏 #PrayForParis #PrayForJapan #PrayForBeirut #PrayForBaghdad https:/…"
2015-11-14 05:35:56,"RT @WORLDSTAR: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/zD4…"
2015-11-14 05:35:56,"RT @Friendstagram: All we can do is PRAY 🙏🏼🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/K2…"
2015-11-14 05:35:55,Let's pray for them and all the world 🙏😿 #prayforparis #prayforjapan #prayforbaghdad #prayforbeirut… https://t.co/Lu1RMHTAXM
2015-11-14 05:35:55,"RT @cheastain: In one day ? Pray for them . 

#PrayforParis 
#PrayforJapan  
#PrayForBagdad 
#PrayForBeirut 
#PrayForMexico https://t.co/0j…"
2015-11-14 05:35:55,"RT @InspiringMovie: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.c…"
2015-11-14 05:35:55,"RT @Fahd_Trenar: Is it hard to live simple and happy? 

#PrayForJapan 
#PrayForParis 
#PrayForLebanon 
#PrayForBeirut 
#PrayForBaghdad"
2015-11-14 05:35:55,"RT @ZaynieAlmighty: I love how the world is just together praying for each other, together not against #PrayForParis #PrayForJapan https://…"
2015-11-14 05:35:55,"RT @sacredzjm: All of this happened today :""(
This is the worst day 

#PrayForParis
#PrayForJapan
#PrayForLebanon
#PrayForBaghdad https://t…"
2015-11-14 05:35:55,"RT @thebestofmarvel: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/t…"
2015-11-14 05:35:55,"RT @FillWerrell: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/1…"
2015-11-14 05:35:54,"RT @Friendstagram: All we can do is PRAY 🙏🏼🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/K2…"
2015-11-14 05:35:54,"RT @Friendstagram: All we can do is PRAY 🙏🏼🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/K2…"
2015-11-14 05:35:54,RT @NicCherylx: Actually can't believe this has all happened in a day.  #PrayForParis #PrayforBeirut #PrayforJapan https://t.co/W8G29IPhHE
2015-11-14 05:35:54,"RT @dewahoya: Our deepest condolences to all the families

#PrayForJapan 
#PrayForLebanon 
#PrayForMexico 
#PrayForParis https://t.co/mGj8k…"
2015-11-14 05:35:54,RT @tomlinshawnx: SPREAD THE WORLD PLEASE I DON'T CARE WHO YOU ARE THIS IS SO IMPORTANT #PrayForJapan #PrayforAll #PrayForParis https://t.c…
2015-11-14 05:35:54,RT @masterprism13: My thoughts tonight are with everyone who has worries of not seeing tomorrow❤️ #PrayForParis #Paris  #PrayForJapan #Pray…
2015-11-14 05:35:54,"RT @Istilong_Pinoy: Terrorist has no religions. 

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.c…"
2015-11-14 05:35:54,"RT @CraziestSex: My prayers go out to everyone 🙏🏼🙏🏼
#PrayForParis 
#PrayForJapan 
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://…"
2015-11-14 05:35:53,"RT @thebestofmarvel: All we can do is pray  x

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/t…"
2015-11-14 05:35:53,"RT @Friendstagram: All we can do is PRAY 🙏🏼🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/K2…"
2015-11-14 05:35:53,"RT @TheOneJokerette: 😕😒😟
#PrayForParis
#PrayForMexico
#PrayForJapan 
#PrayForMizzou 
#PrayForLebanon 
#PrayForMalori 
Basically #PrayforEve…"
2015-11-14 05:35:53,"RT @StarlingCityJ: Night world, be safe, keeping the #PrayForParis #PrayForJapan #PrayForLebanon #PrayForBeirut &amp; for all the World❤️ https…"
2015-11-14 05:35:53,"RT @zaynbaabe: 1 RT = 1 PRAYER ❤️🙏🏼

#PrayForParis 
#PrayForJapan
#PrayForBeruit
#PrayForBaghdad https://t.co/ZTlDnDi4Uc"
2015-11-14 05:35:52,"RT @jessiisanderss: 11-13-2015
Pray for the world. 
#PrayForParis 
#PrayForJapan 
#PrayForBaghdad 
#PrayForBeruit 
#PrayForMexico 
❤🙏 https…"
2015-11-14 05:35:52,"RT @Friendstagram: #PrayForLebanon - Isis attack 
#Prayers4Paris - 153 dead 
#PrayForMexico - hurricane 
#PrayForJapan - earthquake
#Prayer…"
2015-11-14 05:35:52,"RT @WORLDSTAR: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/zD4…"
2015-11-14 05:35:52,"RT @zaynbaabe: 1 RT = 1 PRAYER ❤️🙏🏼

#PrayForParis 
#PrayForJapan
#PrayForBeruit
#PrayForBaghdad https://t.co/ZTlDnDi4Uc"
2015-11-14 05:35:52,#PrayForJapan #PrayForParis Lets pray for both and be equal! :D
2015-11-14 05:35:52,"RT @yhelay08: How could this happen? 💔
#PrayForParis
#PrayForJapan
#PrayForBaghdad
#PrayForBeirut
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:52,RT @LeonLessly: OMG SPREAD THE WORD #PrayForJapan #PrayForParis https://t.co/aY9L4ZzIhy
2015-11-14 05:35:52,Can't believe Muslims are being targeted for what happened in Paris. Open ur minds people. #Prayers4Paris #PrayForJapan
2015-11-14 05:35:51,RT @SomeRandomxGirl: Paris right now. This did it for me... I'm officially crying #NotAfraid #ParisAttacks #Prayers4Paris #PrayforJapan htt…
2015-11-14 05:35:51,"RT @SadHappyAmazing: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
